"","application_id","call_sign"
"15053",196724,"DK34DK"
"15054",158159,"K284BO"
"15055",185448,"DKALG"
"15056",1727188,"K253BH"
"15057",97707,"KLUC-FM"
"15058",1654337,"KLUC-FM"
"15059",1765430,"KLUC-FM"
"15060",248749,"WCTW"
"15061",1796559,"W253BZ"
"15062",1272981,"WCKM-FM"
"15063",1264186,"WKSE"
"15064",504988,"WKSE"
"15065",105742,"K20LD-D"
"15066",1789603,"W253CH"
"15067",1731496,"W253BV"
"15068",511657,"WNYR-FM"
"15069",1028443,"WBON"
"15070",1682796,"WRRM"
"15071",402205,"WRRM"
"15072",1072453,"WNCX"
"15073",1202425,"WNCX"
"15074",1337530,"WNCX"
"15075",1748781,"WSAX-LP"
"15076",191726,"WYUP"
"15077",1655221,"WINF-LP"
"15078",1806327,"W253CM"
"15079",72393,"WCMO"
"15080",1789487,"W253CF"
"15081",1109286,"KACO"
"15082",1655855,"K253BC"
"15083",1631778,"K253AY"
"15084",1686466,"K253BV"
"15085",1764396,"KVOO-FM"
"15086",1764800,"KVOO-FM"
"15087",1525062,"KVOO-FM"
"15088",1758191,"K253CF"
"15089",1791955,"KHIC"
"15090",112804,"WBTH"
"15091",1695116,"WNUW-LP"
"15092",1804838,"W253CC"
"15093",1792670,"W253CU"
"15094",1454233,"WYRA"
"15095",983314,"WKRZ"
"15096",1632581,"WKRZ"
"15097",1772133,"W253CA"
"15098",1765147,"WJYN-LP"
"15099",1449613,"WGYI"
"15100",1769849,"WQEW-LP"
"15101",186273,"DW216AR"
"15102",131260,"WGSK"
"15103",1751853,"WYCR"
"15104",1404225,"WYCR"
"15105",166386,"WQNR"
"15106",1537996,"W253BG"
"15107",1746202,"W253BW"
"15108",1791041,"W253BL"
"15109",616909,"WBZF"
"15110",1086057,"WOMG"
"15111",1098663,"WOMG"
"15112",626343,"WDAI"
"15113",1682361,"WYTX-LP"
"15114",1084707,"K253AB"
"15115",1685873,"W253BO"
"15116",157192,"WKSW"
"15117",163372,"WEBA-TV"
"15118",1803244,"WTFM"
"15119",1803364,"WTFM"
"15120",121696,"WACT"
"15121",218314,"KHDY-FM"
"15122",177093,"WMIA-FM"
"15123",1725601,"K253CE"
"15124",1682826,"KRGN-LP"
"15125",118423,"DKWEW"
"15126",113435,"WCIR-FM"
"15127",207774,"KGBT-FM"
"15128",1090575,"KGBT-FM"
"15129",1219403,"KTJM"
"15130",1305315,"KTJM"
"15131",1109282,"KWBY-FM"
"15132",163259,"KRXT"
"15133",159171,"WESE"
"15134",555539,"KBBT"
"15135",1409329,"KBBT"
"15136",1133296,"KBBT"
"15137",1789510,"K253AN"
"15138",1790694,"K253BU"
"15139",107174,"DK41AF"
"15140",1748303,"KIFX"
"15141",1394822,"K253BB"
"15142",191295,"WBBK-FM"
"15143",112543,"DK32BK"
"15144",125986,"WACL"
"15145",1635617,"W253BI"
"15146",1714976,"W253BT"
"15147",1429761,"W253BE"
"15148",1756140,"KNBQ"
"15149",1744303,"KNBQ"
"15150",195914,"K10FC-D"
"15151",197738,"WFMU"
"15152",159442,"WQLH"
"15153",90341,"WONE"
"15154",102526,"DK42AK"
"15155",990487,"WQAZ-LP"
"15156",1653408,"WVHV-LP"
"15157",1641135,"W253BB"
"15158",1684120,"KWYG-LP"
"15159",1295991,"K253AZ"
"15160",1324367,"KGRK"
"15161",1262310,"K254BA"
"15162",976599,"WESZ-LP"
"15163",1801805,"W254AY"
"15164",1404013,"W254AY"
"15165",175858,"W254AA"
"15166",621879,"WBHK"
"15167",1753192,"KMLK"
"15168",1717055,"KDIV-LP"
"15169",604168,"K254AM"
"15170",143782,"KACI-FM"
"15171",1799724,"KGPS-LP"
"15172",1754186,"K254CE"
"15173",668449,"KMVP-FM"
"15174",1014997,"KMVP-FM"
"15175",1689196,"K254CB"
"15176",149953,"WPHZ"
"15177",1113615,"KWXL-LP"
"15178",143031,"DK74CM"
"15179",1757841,"KSGZ"
"15180",1745085,"K254CA"
"15181",534054,"K254AH"
"15182",1337340,"KMMI"
"15183",1321836,"KYSR"
"15184",1061716,"KYSR"
"15185",1680401,"KYSR"
"15186",421361,"KYSR"
"15187",1794992,"K254BF"
"15188",1774859,"K254CN"
"15189",711274,"K254AR"
"15190",1658219,"KNVU-LP"
"15191",280026,"KLOQ-FM"
"15192",1528494,"KRTZ"
"15193",202592,"WAEB"
"15194",199721,"940531ME"
"15195",1197159,"K254BB"
"15196",1685416,"K254CH"
"15197",1480948,"K254BQ"
"15198",1362519,"K254BD"
"15199",1800117,"K254CO"
"15200",1797504,"WGZO-LP"
"15201",1000728,"WNLC"
"15202",1114978,"WMZQ-FM"
"15203",595795,"WMZQ-FM"
"15204",236516,"WMZQ-FM"
"15205",1066822,"WMZQ-FM"
"15206",1194666,"WMZQ-FM"
"15207",1775218,"WPBB"
"15208",658903,"WPBB"
"15209",1789403,"W254CW"
"15210",143933,"WRUM"
"15211",1278292,"WCNK"
"15212",1741950,"WMOF-LP"
"15213",1727797,"WPSI-LP"
"15214",187002,"WUMP"
"15215",1508866,"WAKX"
"15216",622973,"WYCT"
"15217",1785357,"WYCT"
"15218",1193547,"WYCT"
"15219",1354101,"WKGR"
"15220",1189925,"WKGR"
"15221",177826,"WISK-FM"
"15222",1642907,"W254CJ"
"15223",1798377,"W254DO"
"15224",1646330,"WPCZ-LP"
"15225",578111,"WBTY"
"15226",99922,"WTIB"
"15227",103315,"DK15CG"
"15228",1181619,"W254AR"
"15229",606665,"WSDA-LP"
"15230",1792193,"K254CS"
"15231",200053,"K25QD-D"
"15232",195861,"WWGC"
"15233",1735382,"KMGO"
"15234",1663756,"KMGO"
"15235",593214,"KSMA-FM"
"15236",1787170,"K254DL"
"15237",1803290,"K254DI"
"15238",1405909,"W254BE"
"15239",1308678,"WFMT"
"15240",992025,"WFMT"
"15241",1308700,"WFMT"
"15242",509065,"WFMT"
"15243",132676,"WNNS"
"15244",1791592,"WQME"
"15245",1355846,"WQME"
"15246",183049,"WASK-FM"
"15247",1809837,"W254DP"
"15248",1028953,"WLFQ-LP"
"15249",1733420,"W254CO"
"15250",1425122,"W254BG"
"15251",1511697,"KNSS-FM"
"15252",1020261,"WHOP-FM"
"15253",1397953,"WHOP-FM"
"15254",1171942,"WHOP-FM"
"15255",190008,"WHEC-TV"
"15256",180551,"WKDO-FM"
"15257",1749870,"W254CC"
"15258",168571,"KKTZ"
"15259",130198,"DK237CF"
"15260",109374,"WHIT"
"15261",1133259,"KKST"
"15262",1785358,"WKFY"
"15263",1173714,"W254AU"
"15264",133698,"WDZH"
"15265",153697,"WDZH"
"15266",1639168,"WDZH"
"15267",1790079,"W254AG"
"15268",1071705,"WFGR"
"15269",1517359,"WFGR"
"15270",1741506,"WGLI"
"15271",1616078,"WLDN"
"15272",133764,"KKEZ"
"15273",197253,"DK22IT"
"15274",157980,"WCOH"
"15275",145124,"KVON"
"15276",192238,"DKDSL-CA"
"15277",1646970,"KLTA-FM"
"15278",1639874,"KLTA-FM"
"15279",1690984,"KISD"
"15280",1782205,"K254CM"
"15281",1793033,"K254DE"
"15282",1567234,"WGCQ"
"15283",1656761,"KOTC-LP"
"15284",1726008,"K254BU"
"15285",143730,"DK69AL"
"15286",52658,"KTXR"
"15287",1738857,"K254CR"
"15288",1326104,"WNEV"
"15289",1795070,"W254DJ"
"15290",677502,"WJKK"
"15291",1784063,"WJKK"
"15292",123825,"KMMJ"
"15293",1805485,"K254DO"
"15294",1130818,"KHKM"
"15295",1782077,"KHKM"
"15296",1156216,"K254AL"
"15297",143485,"KFEL"
"15298",1520190,"W254BV"
"15299",120364,"KVIV"
"15300",741712,"WSMW"
"15301",1634556,"WSMW"
"15302",1155401,"WSMW"
"15303",283469,"WRMR"
"15304",1694459,"W254AS"
"15305",1128954,"KACL"
"15306",140834,"KKFX-CD"
"15307",1790169,"K254CX"
"15308",1787218,"KSID-FM"
"15309",204973,"WBYY"
"15310",1331781,"WINQ-FM"
"15311",1759729,"WCZT"
"15312",1124600,"KBNM-LP"
"15313",181132,"KTTR-FM"
"15314",76420,"KMTH"
"15315",280016,"KSNM"
"15316",1762311,"KAVB"
"15317",266770,"K254AK"
"15318",1764790,"W254DA"
"15319",284082,"WPHD"
"15320",1655949,"W254BH"
"15321",1622011,"W254AQ"
"15322",188182,"DW19BQ"
"15323",1363591,"WEPN-FM"
"15324",211550,"WEPN-FM"
"15325",615636,"WEPN-FM"
"15326",92689,"KNDO"
"15327",1768936,"WEPN-FM"
"15328",1136511,"WEPN-FM"
"15329",1227901,"WPAC"
"15330",1736253,"W254CY"
"15331",1515075,"WLZW"
"15332",64193,"WLZW"
"15333",1797766,"WYKL"
"15334",1657762,"W254BA"
"15335",207658,"W254CD"
"15336",1738858,"W254CT"
"15337",1744803,"W254BJ"
"15338",1545764,"KYOA"
"15339",116239,"DK288CV"
"15340",1461651,"KHWL"
"15341",87335,"DK05IJ"
"15342",1788156,"K254BT"
"15343",1351864,"KYTT-FM"
"15344",156714,"WKIP"
"15345",1506818,"K254BS"
"15346",189755,"KUBQ"
"15347",1072848,"KWPB-LP"
"15348",1642168,"KARO"
"15349",137095,"891208DU"
"15350",1779485,"KARO"
"15351",1423918,"KUPL"
"15352",1789269,"KUPL"
"15353",698810,"KUPL"
"15354",130714,"WSMI-FM"
"15355",1533632,"W254BU"
"15356",1783228,"W254DD"
"15357",1743079,"W254AJ"
"15358",150039,"DKWHY-LP"
"15359",587968,"WLEJ"
"15360",1559682,"WNVE"
"15361",1536070,"WUKQ-FM"
"15362",1547531,"WUKQ-FM1"
"15363",197133,"DK47LH"
"15364",1815253,"WUKQ-FM1"
"15365",281177,"WYKZ"
"15366",1751526,"WYKZ"
"15367",1790555,"W254DQ"
"15368",1790742,"W254DG"
"15369",286544,"KOUT"
"15370",1797229,"W254DB"
"15371",1122880,"WLCD-LP"
"15372",1744595,"W254CK"
"15373",259728,"WOKI"
"15374",417185,"WOKI"
"15375",1810013,"W254DW"
"15376",1194143,"K254AZ"
"15377",119809,"WQDK"
"15378",194921,"K202DM"
"15379",151334,"K278GE"
"15380",131259,"KBDS"
"15381",281921,"KLUV"
"15382",1004460,"KLUV"
"15383",1148594,"KLUV"
"15384",189835,"DK11OP"
"15385",1673945,"KOTX"
"15386",109060,"DW34BR"
"15387",109059,"DW76AM"
"15388",1204143,"K254BC"
"15389",1676690,"K254CI"
"15390",1776014,"K254DA"
"15391",1263705,"KZAM"
"15392",115863,"880725MB"
"15393",96024,"KELI"
"15394",1759101,"K254AS"
"15395",77362,"KTXN-FM"
"15396",158086,"KRCX-FM"
"15397",1539024,"K254BN"
"15398",1744562,"K254CT"
"15399",1643928,"K254BX"
"15400",1382850,"KBEE"
"15401",1326402,"W254AH"
"15402",99010,"K204GR"
"15403",111502,"K23OV-D"
"15404",1510941,"WNOR"
"15405",1742104,"K254CJ"
"15406",653728,"KMNA"
"15407",100060,"870331OD"
"15408",1806680,"K254DK"
"15409",1721965,"KFXP-LP"
"15410",1653569,"W254AX"
"15411",1733510,"W254CN"
"15412",145141,"K218BE"
"15413",276122,"WMDC"
"15414",1686348,"W254BB"
"15415",1728069,"W254CU"
"15416",1685968,"WVMO-LP"
"15417",1782778,"W254CV"
"15418",228197,"WRVZ"
"15419",711397,"WHMG-LP"
"15420",299992,"WOVK"
"15421",154157,"WTSN"
"15422",204010,"KRSV-FM"
"15423",1508891,"KRQU"
"15424",199940,"WCMQ-FM"
"15425",190541,"W267BC"
"15426",620858,"KYMG"
"15427",200547,"KYMG"
"15428",1150006,"KYMG"
"15429",2045930,"NEW"
"15430",2046708,"NEW"
"15431",604696,"WBAM-FM"
"15432",613958,"WBAM-FM"
"15433",189208,"KAXL"
"15434",1788331,"K255DI"
"15435",1268379,"K255BH"
"15436",1734971,"KWCP-LP"
"15437",1810042,"K255DM"
"15438",260555,"K255AM"
"15439",199250,"DK41AA"
"15440",158963,"DK219AT"
"15441",1749242,"KMRW-LP"
"15442",1759715,"KZXK"
"15443",1690915,"KPIH-LP"
"15444",205613,"K255AC"
"15445",1800898,"K255CN"
"15446",1688773,"KWLU"
"15447",1263740,"K255BZ"
"15448",1678154,"K255CL"
"15449",224564,"KCVR-FM"
"15450",185031,"DK44DQ"
"15451",202810,"KPXB-TV"
"15452",1642443,"KSOF"
"15453",1187469,"KSOF"
"15454",1664744,"KSOF"
"15455",1118837,"KHWY"
"15456",249481,"K255AK"
"15457",1166416,"KRVC"
"15458",1775031,"KZLQ-LP"
"15459",1761798,"KTEH-LP"
"15460",1806669,"KHHT"
"15461",242144,"KSOL-FM3"
"15462",108600,"W04BS-D"
"15463",287363,"KSOL"
"15464",178578,"KSOL-FM2"
"15465",1067966,"KURA-LP"
"15466",215028,"KKMG"
"15467",1165205,"KKMG"
"15468",1678993,"K255CB"
"15469",1797360,"KCOQ"
"15470",1778474,"W255CV"
"15471",228353,"WGUF"
"15472",1723109,"WGUF"
"15473",1216495,"WBCG"
"15474",421576,"WMMO"
"15475",1640715,"WMMO"
"15476",701045,"WBZE"
"15477",1799972,"W255CJ"
"15478",192244,"DW67CD"
"15479",1748165,"WNGH-FM"
"15480",150455,"KOLA"
"15481",1187950,"W255AT"
"15482",1717548,"WMKP-LP"
"15483",1397225,"WWGA"
"15484",1521136,"KITH"
"15485",152025,"KLRD"
"15486",667222,"KIOM-LP"
"15487",1783549,"KFMG-LP"
"15488",218327,"KGRA"
"15489",589739,"KQCR-FM"
"15490",1747350,"K255DD"
"15491",597953,"W255AI"
"15492",1503019,"W255BN"
"15493",273451,"WJEZ"
"15494",559329,"WISH-FM"
"15495",1115494,"WHQQ"
"15496",1738559,"W255CY"
"15497",187143,"DK49AE"
"15498",1528091,"W255BH"
"15499",1759455,"WYRZ-LP"
"15500",1200469,"W255BG"
"15501",150337,"WZKO"
"15502",1665770,"WDXM-LP"
"15503",195647,"KBIG"
"15504",1268946,"WBYR"
"15505",401512,"KQQF"
"15506",657432,"KQRC-FM"
"15507",559463,"KQRC-FM"
"15508",1145074,"KQRC-FM"
"15509",180039,"KBBV-CD"
"15510",1742028,"W255CX"
"15511",1436644,"WSIP-FM"
"15512",1367715,"WNRW"
"15513",1624275,"WUUU"
"15514",1199561,"K255BT"
"15515",180135,"WBIG-FM"
"15516",1684076,"WNNI"
"15517",88355,"DWQLE"
"15518",592573,"WORC-FM"
"15519",1738862,"W255CP"
"15520",144027,"WSBY-FM"
"15521",1414392,"WCLZ"
"15522",1792083,"WCLZ"
"15523",1418224,"WCLZ"
"15524",159067,"K16CH-D"
"15525",159384,"WCCL"
"15526",106673,"WPTM"
"15527",1250613,"W255CB"
"15528",149967,"WOWE"
"15529",1638343,"WAXT-LP"
"15530",1792008,"W255DI"
"15531",262313,"KTCO"
"15532",1802305,"K255AN"
"15533",129936,"DK02JD"
"15534",1583422,"KZPK"
"15535",1801127,"KZPK"
"15536",183018,"DWOCH-CD"
"15537",1798654,"K255CZ"
"15538",1263524,"KNLW-LP"
"15539",1807438,"K255DJ"
"15540",1699770,"K255AH"
"15541",1342922,"K255AW"
"15542",1149590,"KFLW"
"15543",1805976,"WAJV"
"15544",1034262,"WLYJ"
"15545",117226,"KDLL"
"15546",214224,"KAAK"
"15547",184326,"DKJLR-LP"
"15548",1672800,"WLXB"
"15549",1744385,"W255CR"
"15550",1060870,"W255BE"
"15551",149571,"W32FE-D"
"15552",1507053,"W255AM"
"15553",1680521,"KXYM-LP"
"15554",125157,"K07IB-D"
"15555",197403,"KSKZ"
"15556",1805427,"K255CJ"
"15557",1775959,"K255DF"
"15558",96643,"KKPR-FM"
"15559",1788545,"K255CS"
"15560",1647514,"K255CK"
"15561",1751235,"W255DA"
"15562",118409,"WLLG"
"15563",1768316,"K255AU"
"15564",1685152,"K255CE"
"15565",1765352,"K255CT"
"15566",135580,"W232AS"
"15567",1796745,"W255DC"
"15568",112190,"WBZA"
"15569",1415124,"WGNY-FM"
"15570",1790401,"WOOS-LP"
"15571",1731182,"W255CW"
"15572",245598,"WTOH"
"15573",127386,"WMXY"
"15574",187336,"KSMA-FM"
"15575",120944,"DWQQW"
"15576",1802776,"K255DL"
"15577",1203185,"KYIS"
"15578",1801296,"KYIS"
"15579",1454977,"KYIS"
"15580",1728438,"K255BE"
"15581",1574904,"K255CA"
"15582",248259,"K255AJ"
"15583",1676420,"W255BL"
"15584",1749062,"WHYP-LP"
"15585",225916,"WQKY"
"15586",176896,"W260AC"
"15587",171414,"WQLV"
"15588",274154,"WUSL"
"15589",274153,"WUSL"
"15590",1776057,"W255BO"
"15591",210446,"W255AE"
"15592",1686473,"WOLR-LP"
"15593",1786573,"W255DJ"
"15594",198677,"KJYO"
"15595",186164,"DW14DY-D"
"15596",1179122,"WVOY-LP"
"15597",203024,"WTMZ-FM"
"15598",1727167,"W255BZ"
"15599",202010,"K17MN-D"
"15600",1728070,"WSPA-FM"
"15601",1162140,"WSPA-FM"
"15602",130092,"WISH-TV"
"15603",1678633,"WOFE"
"15604",177053,"KFTR-DT"
"15605",187280,"W11AJ-D"
"15606",1748411,"WRHE-LP"
"15607",929311,"W255AP"
"15608",130969,"DK240BV"
"15609",192701,"WANT"
"15610",1363952,"W255BF"
"15611",1017886,"WKIM"
"15612",1716791,"W255BK"
"15613",159170,"KJBX"
"15614",1414798,"K255BX"
"15615",77624,"KTUX"
"15616",1678661,"KRME-LP"
"15617",198274,"DK44EP"
"15618",1764816,"KTUT"
"15619",1754705,"KLMO-FM1"
"15620",125072,"KYMB-LD"
"15621",1053563,"KLMO-FM"
"15622",143423,"KOTS"
"15623",1807850,"KUTX"
"15624",1758966,"K255AR"
"15625",1758199,"KMKB-LP"
"15626",1526606,"K255BB"
"15627",1615547,"KLOW"
"15628",159008,"WIHN"
"15629",618493,"KLYD"
"15630",1798133,"KXNZ"
"15631",1393577,"KRQX-FM"
"15632",1748063,"K255CQ"
"15633",176627,"K255AD"
"15634",1706083,"W255CT"
"15635",181859,"KZUH"
"15636",1746411,"WLFV"
"15637",1656157,"WLFV"
"15638",118239,"WOKO"
"15639",1741385,"K255DC"
"15640",120176,"KSPK-FM"
"15641",1800835,"KNUC"
"15642",1795788,"KNUC"
"15643",282402,"KKZX"
"15644",491891,"KKZX"
"15645",1766935,"W255CZ"
"15646",1514461,"W255AQ"
"15647",589878,"WVCX"
"15648",1605288,"WEMP"
"15649",116549,"WYBB"
"15650",265015,"WDNE-FM"
"15651",177433,"WFGF"
"15652",152484,"KTTH"
"15653",213185,"KRUP"
"15654",1785298,"KNNA-FM"
"15655",1323734,"KNUL"
"15656",1712192,"KTYU"
"15657",1734457,"WKCG-LP"
"15658",1779249,"W256CD"
"15659",170385,"DW64BR"
"15660",138030,"WAHR"
"15661",1696388,"W256BH"
"15662",1020053,"K256BG"
"15663",147826,"KMAG"
"15664",1668824,"K256CF"
"15665",614953,"KRZS"
"15666",1750576,"KILB-LP"
"15667",1232924,"KVMZ"
"15668",1216728,"K256BH"
"15669",174352,"K256AA"
"15670",89638,"KBOZ"
"15671",125313,"WETU-LD"
"15672",129785,"DW02BP"
"15673",186134,"KTMG"
"15674",1798459,"K256CJ"
"15675",1696492,"KFMM"
"15676",1769804,"KTDT-LP"
"15677",1682688,"KILN-LP"
"15678",1803855,"KWSV-LP-FM"
"15679",236846,"KJNY"
"15680",111879,"880428MF"
"15681",1727132,"K256BV"
"15682",1797786,"KLBP-LP"
"15683",1768717,"KZUT-LP"
"15684",130547,"KLRQ"
"15685",1803786,"KFEP-LP"
"15686",138056,"WCSR-FM"
"15687",198503,"KDGL"
"15688",1682483,"K256BS"
"15689",124835,"WRQR-FM"
"15690",1753797,"K256CU"
"15691",1788645,"K256CX"
"15692",163607,"KGGI"
"15693",421480,"KGGI"
"15694",143792,"KSQL"
"15695",159718,"KXFM"
"15696",1759985,"K256DA"
"15697",1796438,"KWSV-LP"
"15698",1770301,"KTPC-LP"
"15699",1257905,"KARA"
"15700",187029,"KPAY"
"15701",623910,"KDEA-LP"
"15702",200058,"WHQT"
"15703",198609,"KBLO"
"15704",1606590,"K256BM"
"15705",1733630,"KMTS"
"15706",619176,"KGUS-LP"
"15707",608195,"KMTE-LP"
"15708",1135155,"K256AD"
"15709",989255,"KUAD-FM"
"15710",1127029,"KUAD-FM"
"15711",557359,"WPLR"
"15712",417184,"WPLR"
"15713",565385,"WPLR"
"15714",1669406,"WPLR"
"15715",252901,"WWOJ"
"15716",1650386,"W256CT"
"15717",1212192,"WRWS-LP"
"15718",1503681,"WQIK-FM"
"15719",598745,"WQIK-FM"
"15720",1694359,"WEDR"
"15721",1746077,"WEDR"
"15722",1177464,"WEDR"
"15723",1791978,"W256DL"
"15724",1802910,"W256DI"
"15725",1722601,"WVVD-LP"
"15726",1724813,"WUJM-LP"
"15727",168765,"KJOX"
"15728",131748,"WPBG"
"15729",1683314,"WDJY-LP"
"15730",566716,"WDEN-FM"
"15731",111777,"DK10HH"
"15732",1680881,"WIEH-LP"
"15733",1681772,"WQEE-LP"
"15734",1800364,"W256DB"
"15735",1682970,"WGRU-LP"
"15736",1790203,"W256DP"
"15737",1527824,"K256AS"
"15738",1078284,"KAGB"
"15739",1178944,"KSKB"
"15740",1563852,"KSKB"
"15741",1358667,"KMA-FM"
"15742",1432606,"KMA-FM"
"15743",1725849,"K256CS"
"15744",1748919,"K256CZ"
"15745",1629185,"KXTA-FM"
"15746",1648199,"KXTA-FM"
"15747",1795208,"K256BY"
"15748",1196106,"K256AN"
"15749",1422421,"KUPI-FM"
"15750",130720,"WKCO"
"15751",117698,"KWED"
"15752",193033,"KEYT-TV"
"15753",87125,"DK276CP"
"15754",175380,"WQKL"
"15755",1747696,"W256DC"
"15756",1754945,"W256CA"
"15757",1765299,"W256CL"
"15758",1743629,"W256CH"
"15759",1293886,"WYXY"
"15760",1325302,"WYXY"
"15761",202087,"DW21BF"
"15762",1189669,"WIUX-LP"
"15763",1653602,"WCFY-LP"
"15764",1750725,"WQRT-LP"
"15765",1732508,"W256DA"
"15766",176859,"KJIL"
"15767",184316,"WVQS-LD"
"15768",1008223,"KSEK-FM"
"15769",224501,"WHSX"
"15770",1356308,"WCBL-FM"
"15771",1400762,"WJMM-FM"
"15772",1377319,"WWKN"
"15773",129610,"WMAN-FM"
"15774",1333360,"W256BM"
"15775",1669002,"W256CF"
"15776",256753,"KXKC"
"15777",1775152,"WXDR-LP"
"15778",291066,"WPLM-FM"
"15779",1461237,"WDCH-FM"
"15780",1624329,"WDCH-FM"
"15781",1766590,"WDCH-FM"
"15782",1287081,"WDCH-FM"
"15783",1514430,"WBFE"
"15784",1719100,"W256CC"
"15785",189468,"DK10FW"
"15786",194669,"KYIX"
"15787",1764315,"WSMK"
"15788",101908,"WFMK"
"15789",157918,"WCMD"
"15790",224094,"WIKB-FM"
"15791",153412,"KIVA"
"15792",1190953,"W256BC"
"15793",561778,"KEEZ-FM"
"15794",125031,"WJCW"
"15795",1795142,"WVIC-LP"
"15796",106417,"WYFC"
"15797",1671148,"KLLZ-FM"
"15798",1642113,"K256BQ"
"15799",1458321,"KLJY"
"15800",146041,"WAZR"
"15801",1673980,"KLJY"
"15802",92179,"KLJY"
"15803",1770357,"KQJN-LP"
"15804",208666,"KYOO-FM"
"15805",1449734,"KDWD"
"15806",679913,"WYMX"
"15807",595560,"WKNN-FM"
"15808",1755549,"WKNN-FM"
"15809",1803099,"W256BL"
"15810",1629900,"KCMM"
"15811",1721778,"W256CV"
"15812",1748047,"W256CY"
"15813",1667331,"W256BP"
"15814",1496369,"W256AH"
"15815",1801743,"W256DR"
"15816",143616,"WVOD"
"15817",1726071,"WDZD-LP"
"15818",1753484,"WASQ-LP"
"15819",1775382,"WZFX"
"15820",1200483,"WZFX"
"15821",1788026,"WZFX"
"15822",1443383,"KCAD"
"15823",1507560,"KCAD"
"15824",1411023,"K256BO"
"15825",428615,"WNNH"
"15826",1785832,"W256BJ"
"15827",122436,"WDAQ"
"15828",667957,"WAWZ"
"15829",1284833,"WAWZ"
"15830",1800645,"KCLV-FM"
"15831",206760,"KGLX"
"15832",1184756,"K256AR"
"15833",1031330,"KXMT"
"15834",1659393,"KXMT"
"15835",1714294,"KXMT"
"15836",198377,"WSBS-CD"
"15837",1803733,"KFMM"
"15838",126345,"WTLP"
"15839",1791765,"KKFT-FM1"
"15840",1447074,"W256BU"
"15841",997407,"WAAL"
"15842",176960,"KCVI"
"15843",544439,"W256AC"
"15844",1515526,"W256AJ"
"15845",1500631,"W256BT"
"15846",577221,"WHKO"
"15847",1724896,"WHKO"
"15848",1150875,"WFRO-FM"
"15849",1728818,"K256CP"
"15850",1754031,"K256CR"
"15851",1786305,"K256DC"
"15852",1187000,"KODZ"
"15853",189535,"WRDC"
"15854",210716,"K256AC"
"15855",1055280,"KGLS-LP"
"15856",229586,"WRKW"
"15857",1684362,"WEVB-LP"
"15858",150227,"WVGA"
"15859",202852,"WJSR"
"15860",194530,"DK12ID"
"15861",1000523,"W256AL"
"15862",1799335,"W256DE"
"15863",213063,"W256AB"
"15864",106821,"KVEN"
"15865",1546664,"WPRM-FM"
"15866",1546661,"WPRM-FM"
"15867",1584929,"WHBJ"
"15868",1726077,"W256CB"
"15869",1779847,"WXNW-LP"
"15870",1260278,"KSOO-FM"
"15871",1335272,"KXLG"
"15872",1629652,"W256CI"
"15873",194165,"DK07RS"
"15874",1535432,"WNML-FM"
"15875",1667682,"KRYS-FM"
"15876",1809037,"KRYS-FM"
"15877",1684563,"KRYS-FM"
"15878",1242088,"KRYS-FM"
"15879",190766,"KOZO"
"15880",1048867,"KFZO"
"15881",1202049,"KFZO"
"15882",1456209,"KFZO"
"15883",185012,"DW24BV"
"15884",1796247,"KZAH"
"15885",1310318,"KODA"
"15886",1105266,"KODA"
"15887",1672639,"KLCT-LP"
"15888",1800887,"KLTO"
"15889",1257770,"K256BN"
"15890",1118779,"KHKX"
"15891",1459665,"KFAH"
"15892",1736245,"KHJS-LP"
"15893",1165376,"KXVX-LP"
"15894",93002,"DK56CK"
"15895",1788223,"K256DE"
"15896",1681346,"KEWT-LP"
"15897",1644870,"K256CD"
"15898",1727178,"K256CA"
"15899",1793082,"K256CA"
"15900",1737510,"KMGR"
"15901",1019613,"K256BB"
"15902",1797835,"K256AE"
"15903",1802295,"W256DH"
"15904",163672,"WXGM-FM"
"15905",505869,"WJNV"
"15906",1493854,"WSLQ"
"15907",112635,"KYCH-FM"
"15908",1146242,"KUJ-FM"
"15909",1722986,"KUJ-FM"
"15910",1674991,"KORE-LP"
"15911",154479,"DK210CS"
"15912",1779793,"K256CL"
"15913",213838,"W256AE"
"15914",126104,"WYTM-FM"
"15915",86123,"WMYX-FM"
"15916",1793021,"WMYX-FM"
"15917",991238,"WMYX-FM"
"15918",1768603,"W256DD"
"15919",422982,"WKFX"
"15920",1756230,"W256CZ"
"15921",1779522,"WAUP-LP"
"15922",1642193,"WDUQ-LP"
"15923",1748536,"WBWG-LP"
"15924",135695,"WHDT-LD"
"15925",1745733,"K256CI"
"15926",626845,"KNYN"
"15927",580924,"KWYW"
"15928",191099,"WKVS"
"15929",104682,"K257DB"
"15930",1217771,"K257ES"
"15931",1759279,"K257ER"
"15932",1774643,"K257GG"
"15933",1506459,"W257CT"
"15934",200064,"WMFC"
"15935",197871,"WRDC"
"15936",1807399,"W257DS"
"15937",194664,"WNEW-FM"
"15938",980349,"KASR"
"15939",145837,"K215AM"
"15940",1795506,"K257GP"
"15941",1646228,"KTPG"
"15942",1676662,"KPBA"
"15943",126198,"WHOP"
"15944",146928,"KTBB-FM"
"15945",1199833,"KEMP"
"15946",1778773,"K257CD"
"15947",702426,"KKBB"
"15948",534139,"KVYN-FM1"
"15949",841078,"KJWL"
"15950",594595,"KMXX"
"15951",62356,"K257BE"
"15952",696056,"K257CA"
"15953",195250,"WMYO-CD"
